stac_id,super_classe,confianca,center_lat,center_lon,stac_browser_link
CAPELLA_C13_SP_SLC_HH_20250212032155_20250212032205,nao_urbano,1.0,34.83275098,-118.072513065,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-12/CAPELLA_C13_SP_SLC_HH_20250212032155_20250212032205/CAPELLA_C13_SP_SLC_HH_20250212032155_20250212032205.json
CAPELLA_C13_SP_GEO_HH_20250211073941_20250211073950,nao_urbano,1.0,-21.754501,122.235884245,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-11/CAPELLA_C13_SP_GEO_HH_20250211073941_20250211073950/CAPELLA_C13_SP_GEO_HH_20250211073941_20250211073950.json
CAPELLA_C13_SP_GEO_HH_20250209143220_20250209143259,nao_urbano,1.0,19.421440285,-155.286236365,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-09/CAPELLA_C13_SP_GEO_HH_20250209143220_20250209143259/CAPELLA_C13_SP_GEO_HH_20250209143220_20250209143259.json
CAPELLA_C13_SP_GEO_HH_20250210042811_20250210042847,nao_urbano,1.0,19.421074565,-155.286951715,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-10/CAPELLA_C13_SP_GEO_HH_20250210042811_20250210042847/CAPELLA_C13_SP_GEO_HH_20250210042811_20250210042847.json
CAPELLA_C13_SP_SLC_HH_20250209111248_20250209111257,urbano,0.6059,37.318452320000006,-121.87085597,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-09/CAPELLA_C13_SP_SLC_HH_20250209111248_20250209111257/CAPELLA_C13_SP_SLC_HH_20250209111248_20250209111257.json
CAPELLA_C13_SP_SLC_HH_20250209143220_20250209143259,nao_urbano,1.0,19.42095703,-155.28689686500002,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-09/CAPELLA_C13_SP_SLC_HH_20250209143220_20250209143259/CAPELLA_C13_SP_SLC_HH_20250209143220_20250209143259.json
CAPELLA_C13_SP_GEO_HH_20250209042511_20250209042521,nao_urbano,1.0,34.833003085,-118.072904915,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-09/CAPELLA_C13_SP_GEO_HH_20250209042511_20250209042521/CAPELLA_C13_SP_GEO_HH_20250209042511_20250209042521.json
CAPELLA_C13_SP_SLC_HH_20250210042811_20250210042847,nao_urbano,1.0,19.421081625,-155.2869149,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-10/CAPELLA_C13_SP_SLC_HH_20250210042811_20250210042847/CAPELLA_C13_SP_SLC_HH_20250210042811_20250210042847.json
CAPELLA_C13_SP_GEO_HH_20250209111248_20250209111257,urbano,0.6059,37.318960815,-121.870452075,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-09/CAPELLA_C13_SP_GEO_HH_20250209111248_20250209111257/CAPELLA_C13_SP_GEO_HH_20250209111248_20250209111257.json
CAPELLA_C13_SP_SLC_HH_20250209042511_20250209042521,nao_urbano,1.0,34.83275027,-118.072514,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-09/CAPELLA_C13_SP_SLC_HH_20250209042511_20250209042521/CAPELLA_C13_SP_SLC_HH_20250209042511_20250209042521.json
CAPELLA_C13_SP_GEO_HH_20250208160036_20250208160112,nao_urbano,1.0,19.38856417,-155.105041255,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-08/CAPELLA_C13_SP_GEO_HH_20250208160036_20250208160112/CAPELLA_C13_SP_GEO_HH_20250208160036_20250208160112.json
CAPELLA_C13_SP_GEO_HH_20250208084258_20250208084307,nao_urbano,1.0,-21.75461571,122.23603468,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-08/CAPELLA_C13_SP_GEO_HH_20250208084258_20250208084307/CAPELLA_C13_SP_GEO_HH_20250208084258_20250208084307.json
CAPELLA_C13_SP_SLC_HH_20250208160036_20250208160112,nao_urbano,1.0,19.389033665,-155.104912425,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-08/CAPELLA_C13_SP_SLC_HH_20250208160036_20250208160112/CAPELLA_C13_SP_SLC_HH_20250208160036_20250208160112.json
CAPELLA_C13_SP_GEO_HH_20250206121602_20250206121612,nao_urbano,0.5937,37.31855387,-121.870859405,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-06/CAPELLA_C13_SP_GEO_HH_20250206121602_20250206121612/CAPELLA_C13_SP_GEO_HH_20250206121602_20250206121612.json
CAPELLA_C13_SP_SLC_HH_20250206121602_20250206121612,nao_urbano,0.5937,37.31845202,-121.870855235,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-06/CAPELLA_C13_SP_SLC_HH_20250206121602_20250206121612/CAPELLA_C13_SP_SLC_HH_20250206121602_20250206121612.json
CAPELLA_C13_SP_SLC_HH_20250208084258_20250208084307,nao_urbano,1.0,-21.754452185,122.235942115,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-08/CAPELLA_C13_SP_SLC_HH_20250208084258_20250208084307/CAPELLA_C13_SP_SLC_HH_20250208084258_20250208084307.json
CAPELLA_C13_SP_GEO_HH_20250207053127_20250207053203,nao_urbano,1.0,19.421038255,-155.286899985,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-07/CAPELLA_C13_SP_GEO_HH_20250207053127_20250207053203/CAPELLA_C13_SP_GEO_HH_20250207053127_20250207053203.json
CAPELLA_C13_SP_SLC_HH_20250206052826_20250206052835,nao_urbano,1.0,34.832728335,-118.07254218,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-06/CAPELLA_C13_SP_SLC_HH_20250206052826_20250206052835/CAPELLA_C13_SP_SLC_HH_20250206052826_20250206052835.json
CAPELLA_C13_SP_SLC_HH_20250206153535_20250206153614,nao_urbano,1.0,19.42095772,-155.28689567499998,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-06/CAPELLA_C13_SP_SLC_HH_20250206153535_20250206153614/CAPELLA_C13_SP_SLC_HH_20250206153535_20250206153614.json
CAPELLA_C13_SP_GEO_HH_20250206153535_20250206153614,nao_urbano,1.0,19.42144026,-155.286236385,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-06/CAPELLA_C13_SP_GEO_HH_20250206153535_20250206153614/CAPELLA_C13_SP_GEO_HH_20250206153535_20250206153614.json
CAPELLA_C13_SP_GEO_HH_20250206052826_20250206052835,nao_urbano,1.0,34.8326683,-118.072547695,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-06/CAPELLA_C13_SP_GEO_HH_20250206052826_20250206052835/CAPELLA_C13_SP_GEO_HH_20250206052826_20250206052835.json
CAPELLA_C13_SP_SLC_HH_20250205170351_20250205170426,nao_urbano,1.0,19.38903282,-155.104913805,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-05/CAPELLA_C13_SP_SLC_HH_20250205170351_20250205170426/CAPELLA_C13_SP_SLC_HH_20250205170351_20250205170426.json
CAPELLA_C13_SP_GEO_HH_20250205094613_20250205094622,nao_urbano,1.0,-21.754501125,122.23588414,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-05/CAPELLA_C13_SP_GEO_HH_20250205094613_20250205094622/CAPELLA_C13_SP_GEO_HH_20250205094613_20250205094622.json
CAPELLA_C13_SP_SLC_HH_20250207053127_20250207053203,nao_urbano,1.0,19.4210815,-155.2869167,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-07/CAPELLA_C13_SP_SLC_HH_20250207053127_20250207053203/CAPELLA_C13_SP_SLC_HH_20250207053127_20250207053203.json
CAPELLA_C13_SP_SLC_HH_20250204063445_20250204063521,nao_urbano,1.0,19.4210808,-155.28691709499998,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-04/CAPELLA_C13_SP_SLC_HH_20250204063445_20250204063521/CAPELLA_C13_SP_SLC_HH_20250204063445_20250204063521.json
CAPELLA_C13_SP_SLC_HH_20250205094613_20250205094622,nao_urbano,1.0,-21.754450905,122.23594046,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-05/CAPELLA_C13_SP_SLC_HH_20250205094613_20250205094622/CAPELLA_C13_SP_SLC_HH_20250205094613_20250205094622.json
CAPELLA_C13_SP_GEO_HH_20250204063445_20250204063521,nao_urbano,1.0,19.421056625,-155.286930055,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-04/CAPELLA_C13_SP_GEO_HH_20250204063445_20250204063521/CAPELLA_C13_SP_GEO_HH_20250204063445_20250204063521.json
CAPELLA_C13_SP_GEO_HH_20250205170351_20250205170426,nao_urbano,1.0,19.38806277,-155.105795065,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-05/CAPELLA_C13_SP_GEO_HH_20250205170351_20250205170426/CAPELLA_C13_SP_GEO_HH_20250205170351_20250205170426.json
CAPELLA_C13_SP_GEO_HH_20250203131919_20250203131929,urbano,0.6033,37.318554005,-121.870859505,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-03/CAPELLA_C13_SP_GEO_HH_20250203131919_20250203131929/CAPELLA_C13_SP_GEO_HH_20250203131919_20250203131929.json
CAPELLA_C13_SP_SLC_HH_20250203063142_20250203063151,nao_urbano,1.0,34.83275126,-118.072512985,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-03/CAPELLA_C13_SP_SLC_HH_20250203063142_20250203063151/CAPELLA_C13_SP_SLC_HH_20250203063142_20250203063151.json
CAPELLA_C13_SP_SLC_HH_20250203131919_20250203131929,urbano,0.6033,37.31845198,-121.8708553,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-03/CAPELLA_C13_SP_SLC_HH_20250203131919_20250203131929/CAPELLA_C13_SP_SLC_HH_20250203131919_20250203131929.json
CAPELLA_C13_SP_GEO_HH_20250202104929_20250202104938,nao_urbano,1.0,-21.754501125,122.235884265,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-02/CAPELLA_C13_SP_GEO_HH_20250202104929_20250202104938/CAPELLA_C13_SP_GEO_HH_20250202104929_20250202104938.json
CAPELLA_C13_SP_SLC_HH_20250201073802_20250201073838,nao_urbano,0.8038,19.421081545,-155.286916615,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-01/CAPELLA_C13_SP_SLC_HH_20250201073802_20250201073838/CAPELLA_C13_SP_SLC_HH_20250201073802_20250201073838.json
CAPELLA_C13_SP_GEO_HH_20250203063142_20250203063151,nao_urbano,1.0,34.832668285,-118.072547745,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-03/CAPELLA_C13_SP_GEO_HH_20250203063142_20250203063151/CAPELLA_C13_SP_GEO_HH_20250203063142_20250203063151.json
CAPELLA_C13_SP_GEO_HH_20250131174208_20250131174246,nao_urbano,1.0,19.421423545000003,-155.28625657499998,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-31/CAPELLA_C13_SP_GEO_HH_20250131174208_20250131174246/CAPELLA_C13_SP_GEO_HH_20250131174208_20250131174246.json
CAPELLA_C13_SP_GEO_HH_20250201073802_20250201073838,nao_urbano,0.8038,19.421056355,-155.286930155,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-01/CAPELLA_C13_SP_GEO_HH_20250201073802_20250201073838/CAPELLA_C13_SP_GEO_HH_20250201073802_20250201073838.json
CAPELLA_C13_SP_SLC_HH_20250202104929_20250202104938,nao_urbano,1.0,-21.75445095,122.235940485,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-02/CAPELLA_C13_SP_SLC_HH_20250202104929_20250202104938/CAPELLA_C13_SP_SLC_HH_20250202104929_20250202104938.json
CAPELLA_C13_SP_SLC_HH_20250131142235_20250131142245,urbano,0.606,37.31845112,-121.8708541,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-31/CAPELLA_C13_SP_SLC_HH_20250131142235_20250131142245/CAPELLA_C13_SP_SLC_HH_20250131142235_20250131142245.json
CAPELLA_C13_SP_SLC_HH_20250131174208_20250131174246,nao_urbano,1.0,19.420957895,-155.286895805,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-31/CAPELLA_C13_SP_SLC_HH_20250131174208_20250131174246/CAPELLA_C13_SP_SLC_HH_20250131174208_20250131174246.json
CAPELLA_C13_SP_GEO_HH_20250131142235_20250131142245,urbano,0.606,37.318960675,-121.87045178,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-31/CAPELLA_C13_SP_GEO_HH_20250131142235_20250131142245/CAPELLA_C13_SP_GEO_HH_20250131142235_20250131142245.json
CAPELLA_C13_SP_SLC_HH_20250128184523_20250128184602,nao_urbano,1.0,19.42095719,-155.286897045,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-28/CAPELLA_C13_SP_SLC_HH_20250128184523_20250128184602/CAPELLA_C13_SP_SLC_HH_20250128184523_20250128184602.json
CAPELLA_C13_SP_GEO_HH_20250128184523_20250128184602,nao_urbano,1.0,19.42142343,-155.286256945,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-28/CAPELLA_C13_SP_GEO_HH_20250128184523_20250128184602/CAPELLA_C13_SP_GEO_HH_20250128184523_20250128184602.json
CAPELLA_C13_SP_GEO_HH_20250131073458_20250131073508,nao_urbano,0.8014,34.832668299999995,-118.07254771,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-31/CAPELLA_C13_SP_GEO_HH_20250131073458_20250131073508/CAPELLA_C13_SP_GEO_HH_20250131073458_20250131073508.json
CAPELLA_C13_SP_GEO_HH_20250128152550_20250128152600,urbano,0.6054,37.31855387,-121.870859415,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-28/CAPELLA_C13_SP_GEO_HH_20250128152550_20250128152600/CAPELLA_C13_SP_GEO_HH_20250128152550_20250128152600.json
CAPELLA_C13_SP_GEO_HH_20250129084115_20250129084151,nao_urbano,0.8026,19.421074585,-155.286951735,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-29/CAPELLA_C13_SP_GEO_HH_20250129084115_20250129084151/CAPELLA_C13_SP_GEO_HH_20250129084115_20250129084151.json
CAPELLA_C13_SP_GEO_HH_20250128083814_20250128083824,nao_urbano,0.6012,34.832668420000005,-118.072547585,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-28/CAPELLA_C13_SP_GEO_HH_20250128083814_20250128083824/CAPELLA_C13_SP_GEO_HH_20250128083814_20250128083824.json
CAPELLA_C13_SP_SLC_HH_20250127201350_20250127201401,nao_urbano,0.6011,19.394654170000003,-155.28313929,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-27/CAPELLA_C13_SP_SLC_HH_20250127201350_20250127201401/CAPELLA_C13_SP_SLC_HH_20250127201350_20250127201401.json
CAPELLA_C13_SP_SLC_HH_20250131073458_20250131073508,nao_urbano,0.8014,34.83275123,-118.07251297,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-31/CAPELLA_C13_SP_SLC_HH_20250131073458_20250131073508/CAPELLA_C13_SP_SLC_HH_20250131073458_20250131073508.json
CAPELLA_C13_SP_SLC_HH_20250128083814_20250128083824,nao_urbano,0.6012,34.832728135,-118.07254267,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-28/CAPELLA_C13_SP_SLC_HH_20250128083814_20250128083824/CAPELLA_C13_SP_SLC_HH_20250128083814_20250128083824.json
CAPELLA_C13_SP_SLC_HH_20250129084115_20250129084151,nao_urbano,0.8026,19.421056335,-155.28693429999998,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-29/CAPELLA_C13_SP_SLC_HH_20250129084115_20250129084151/CAPELLA_C13_SP_SLC_HH_20250129084115_20250129084151.json
CAPELLA_C13_SP_SLC_HH_20250127125602_20250127125611,nao_urbano,1.0,-21.754450955,122.2359405,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-27/CAPELLA_C13_SP_SLC_HH_20250127125602_20250127125611/CAPELLA_C13_SP_SLC_HH_20250127125602_20250127125611.json
CAPELLA_C13_SP_SLC_HH_20250125194840_20250125194918,nao_urbano,1.0,19.420942785,-155.2868823,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-25/CAPELLA_C13_SP_SLC_HH_20250125194840_20250125194918/CAPELLA_C13_SP_SLC_HH_20250125194840_20250125194918.json
CAPELLA_C13_SP_GEO_HH_20250126094433_20250126094509,nao_urbano,0.8025,19.42103812,-155.2869006,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-26/CAPELLA_C13_SP_GEO_HH_20250126094433_20250126094509/CAPELLA_C13_SP_GEO_HH_20250126094433_20250126094509.json
CAPELLA_C13_SP_SLC_HH_20250126094433_20250126094509,nao_urbano,0.8025,19.421079655,-155.286916145,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-26/CAPELLA_C13_SP_SLC_HH_20250126094433_20250126094509/CAPELLA_C13_SP_SLC_HH_20250126094433_20250126094509.json
CAPELLA_C13_SP_GEO_HH_20250127201350_20250127201401,nao_urbano,0.6011,19.39449537,-155.283046735,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-27/CAPELLA_C13_SP_GEO_HH_20250127201350_20250127201401/CAPELLA_C13_SP_GEO_HH_20250127201350_20250127201401.json
CAPELLA_C13_SP_SLC_HH_20250128152550_20250128152600,urbano,0.6054,37.318451005,-121.870857275,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-28/CAPELLA_C13_SP_SLC_HH_20250128152550_20250128152600/CAPELLA_C13_SP_SLC_HH_20250128152550_20250128152600.json
CAPELLA_C13_SP_SLC_HH_20250125162907_20250125162916,urbano,0.6056,37.318451145,-121.870854075,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-25/CAPELLA_C13_SP_SLC_HH_20250125162907_20250125162916/CAPELLA_C13_SP_SLC_HH_20250125162907_20250125162916.json
CAPELLA_C13_SP_SLC_HH_20250124211704_20250124211715,nao_urbano,0.599,19.394653435,-155.283140415,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-24/CAPELLA_C13_SP_SLC_HH_20250124211704_20250124211715/CAPELLA_C13_SP_SLC_HH_20250124211704_20250124211715.json
CAPELLA_C13_SP_GEO_HH_20250127125602_20250127125611,nao_urbano,1.0,-21.754501,122.23588443,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-27/CAPELLA_C13_SP_GEO_HH_20250127125602_20250127125611/CAPELLA_C13_SP_GEO_HH_20250127125602_20250127125611.json
CAPELLA_C13_SP_GEO_HH_20250124135915_20250124135924,nao_urbano,1.0,-21.754616165,122.23603436,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-24/CAPELLA_C13_SP_GEO_HH_20250124135915_20250124135924/CAPELLA_C13_SP_GEO_HH_20250124135915_20250124135924.json
CAPELLA_C13_SP_GEO_HH_20250125094129_20250125094139,nao_urbano,0.8029,34.83266819,-118.07254785,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-25/CAPELLA_C13_SP_GEO_HH_20250125094129_20250125094139/CAPELLA_C13_SP_GEO_HH_20250125094129_20250125094139.json
CAPELLA_C13_SP_GEO_HH_20250125162907_20250125162916,urbano,0.6056,37.31896083,-121.870451795,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-25/CAPELLA_C13_SP_GEO_HH_20250125162907_20250125162916/CAPELLA_C13_SP_GEO_HH_20250125162907_20250125162916.json
CAPELLA_C13_SP_GEO_HH_20250125194840_20250125194918,nao_urbano,1.0,19.421423605,-155.28625625,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-25/CAPELLA_C13_SP_GEO_HH_20250125194840_20250125194918/CAPELLA_C13_SP_GEO_HH_20250125194840_20250125194918.json
CAPELLA_C13_SP_SLC_HH_20250124135915_20250124135924,nao_urbano,1.0,-21.754450795,122.23594032,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-24/CAPELLA_C13_SP_SLC_HH_20250124135915_20250124135924/CAPELLA_C13_SP_SLC_HH_20250124135915_20250124135924.json
CAPELLA_C13_SP_GEO_HH_20250124211704_20250124211715,nao_urbano,0.599,19.39433189,-155.28330452,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-24/CAPELLA_C13_SP_GEO_HH_20250124211704_20250124211715/CAPELLA_C13_SP_GEO_HH_20250124211704_20250124211715.json
